json_path,audio_path,video_path,avsr_text,whisper_text,selected_text,fused_text,avsr_conf,stt_conf,weight_avsr,weight_whisper,gt_text,decision,threshold_low,threshold_high,stt_conf_method
C:\Users\2302\Documents\GitHub\olkavs-avspeech\sample_data\test_preprocessed_noisy\test\lip_subset\a\b\c\d\lip_J_1_F_02_C002_A_001\34_snr0.0.json,C:\Users\2302\Documents\GitHub\olkavs-avspeech\sample_data\test_preprocessed_noisy\test\lip_subset\a\b\c\d\lip_J_1_F_02_C002_A_001\34_snr0.0.wav,C:\Users\2302\Documents\GitHub\olkavs-avspeech\sample_data\test_preprocessed\test\lip_subset\a\b\c\d\lip_J_1_F_02_C002_A_001\34.mp4,사용하 사용 못한 연차가 있는데 사용할 시간이 없어서 피곤하고 짜증이야,사용 못한 연차가 있는데 사용할 시간이 없어서 피곤하고 짜증나요.,사용 못한 연차가 있는데 사용할 시간이 없어서 피곤하고 짜증나요.,사용하 사용 못한 연차가 있는데 사용할 시간이 없어서 피곤하고 짜증이야,0.912563681602478,0.912218420041932,0.6,0.4,사용 못 사용 못 한 연차가 있는데 사용할 시간이 없어서 피곤하고 짜증 나.,STT_very_high,0.3,0.7,avg
C:\Users\2302\Documents\GitHub\olkavs-avspeech\sample_data\test_preprocessed_noisy\test\lip_subset\a\b\c\d\lip_J_1_F_02_C002_A_001\35_snr0.0.json,C:\Users\2302\Documents\GitHub\olkavs-avspeech\sample_data\test_preprocessed_noisy\test\lip_subset\a\b\c\d\lip_J_1_F_02_C002_A_001\35_snr0.0.wav,C:\Users\2302\Documents\GitHub\olkavs-avspeech\sample_data\test_preprocessed\test\lip_subset\a\b\c\d\lip_J_1_F_02_C002_A_001\35.mp4,나 자신이 너무 부끄러워 나 아침마다 회사에 술가나는 것이 너무 괴로워,나 자신이 너무 부끄럽다. 아침마다 회사에 출근하는 것이 너무 기르고.,나 자신이 너무 부끄러워 나 아침마다 회사에 술가나는 것이 너무 괴로워,나 자신이 너무 부끄러워 나 아침마다 회사에 술가나는 것이 너무 괴로워,0.9415123462677002,0.837382738366723,0.6,0.4,"나 자신이 너무 부끄럽다.아침마다 회사에 출근하는 것이 너무 괴로워.",AVSR_better_confidence_gap,0.3,0.7,avg
C:\Users\2302\Documents\GitHub\olkavs-avspeech\sample_data\test_preprocessed_noisy\test\lip_subset\a\b\c\d\lip_J_1_F_02_C002_A_001\36_snr0.0.json,C:\Users\2302\Documents\GitHub\olkavs-avspeech\sample_data\test_preprocessed_noisy\test\lip_subset\a\b\c\d\lip_J_1_F_02_C002_A_001\36_snr0.0.wav,C:\Users\2302\Documents\GitHub\olkavs-avspeech\sample_data\test_preprocessed\test\lip_subset\a\b\c\d\lip_J_1_F_02_C002_A_001\36.mp4,회사에서 약속한 날짜에 급여를 지급하지 않고 있어 짜증,회사에서 약속한 날짜의 급여를 지급하지 않고 있어야 짜증나...,회사에서 약속한 날짜에 급여를 지급하지 않고 있어 짜증,회사에서 약속한 날짜에 급여를 지급하지 않고 있어 짜증,0.9393435716629028,0.8012265291375419,0.6,0.4,회사에서 약속한 날짜에 급여를 지급하지 않고 있어 짜증 나.,AVSR_better_confidence_gap,0.3,0.7,avg
C:\Users\2302\Documents\GitHub\olkavs-avspeech\sample_data\test_preprocessed_noisy\test\lip_subset\a\b\c\d\lip_J_1_F_02_C002_A_001\37_snr0.0.json,C:\Users\2302\Documents\GitHub\olkavs-avspeech\sample_data\test_preprocessed_noisy\test\lip_subset\a\b\c\d\lip_J_1_F_02_C002_A_001\37_snr0.0.wav,C:\Users\2302\Documents\GitHub\olkavs-avspeech\sample_data\test_preprocessed\test\lip_subset\a\b\c\d\lip_J_1_F_02_C002_A_001\37.mp4,나는 공기업에 다녀서 장년이 보장,나는 공기업에 다녀서 정년이 보정...,나는 공기업에 다녀서 장년이 보장,나는 공기업에 다녀서 장년이 보장,0.9281137585639954,0.7436340731879075,0.6,0.4,나는 공기업에 다녀서 정년이 보장돼.,AVSR_better_confidence_gap,0.3,0.7,avg
C:\Users\2302\Documents\GitHub\olkavs-avspeech\sample_data\test_preprocessed_noisy\test\lip_subset\a\b\c\d\lip_J_1_F_02_C002_A_001\38_snr0.0.json,C:\Users\2302\Documents\GitHub\olkavs-avspeech\sample_data\test_preprocessed_noisy\test\lip_subset\a\b\c\d\lip_J_1_F_02_C002_A_001\38_snr0.0.wav,C:\Users\2302\Documents\GitHub\olkavs-avspeech\sample_data\test_preprocessed\test\lip_subset\a\b\c\d\lip_J_1_F_02_C002_A_001\38.mp4,나 이번 면접에 떨려서 제대로 말을 하지 못했어,나 이번 면접에서 떨려서 제대로 말을 하지 못했어.,나 이번 면접에서 떨려서 제대로 말을 하지 못했어.,나 이번 면접에 떨려서 제대로 말을 하지 못했어,0.9241823554039001,0.9503622272362312,0.6,0.4,나 이번 면접에서 떨려서 제대로 말을 하지 못했어.,STT_very_high,0.3,0.7,avg
C:\Users\2302\Documents\GitHub\olkavs-avspeech\sample_data\test_preprocessed_noisy\test\lip_subset\a\b\c\d\lip_J_1_F_02_C002_A_001\39_snr0.0.json,C:\Users\2302\Documents\GitHub\olkavs-avspeech\sample_data\test_preprocessed_noisy\test\lip_subset\a\b\c\d\lip_J_1_F_02_C002_A_001\39_snr0.0.wav,C:\Users\2302\Documents\GitHub\olkavs-avspeech\sample_data\test_preprocessed\test\lip_subset\a\b\c\d\lip_J_1_F_02_C002_A_001\39.mp4,사장님이 명절 보너스를 선물 세초로 지급하셔 화가 나,사장님이 명절 코너스를 선물 세트로 지고서 화가 나.,사장님이 명절 보너스를 선물 세초로 지급하셔 화가 나,사장님이 명절 보너스를 선물 세초로 지급하셔 화가 나,0.9065507650375366,0.7750394763424993,0.6,0.4,사장님이 명절 보너스를 선물 세트로 지급해서 화가 나.,AVSR_better_confidence_gap,0.3,0.7,avg
C:\Users\2302\Documents\GitHub\olkavs-avspeech\sample_data\test_preprocessed_noisy\test\lip_subset\a\b\c\d\lip_J_1_F_02_C002_A_001\3_snr0.0.json,C:\Users\2302\Documents\GitHub\olkavs-avspeech\sample_data\test_preprocessed_noisy\test\lip_subset\a\b\c\d\lip_J_1_F_02_C002_A_001\3_snr0.0.wav,C:\Users\2302\Documents\GitHub\olkavs-avspeech\sample_data\test_preprocessed\test\lip_subset\a\b\c\d\lip_J_1_F_02_C002_A_001\3.mp4,회사 이번에 중년에 신입이 들어왔어 회사에서 나이를 안 보고 뿜는 건 알았으나 중년의 신입이라고 하니 약간은 불편했지 ,회사에 이번에 중년에 신입이 들어왔어요. 회사에서 나이를 안 보고 뽑는 건 알았으나 중년에 신입이라고 하니 약간은 불편했지.,회사에 이번에 중년에 신입이 들어왔어요. 회사에서 나이를 안 보고 뽑는 건 알았으나 중년에 신입이라고 하니 약간은 불편했지.,회사 이번에 중년에 신입이 들어왔어 회사에서 나이를 안 보고 뿜는 건 알았으나 중년의 신입이라고 하니 약간은 불편했지 ,0.9420325756072998,0.8706493266657287,0.6,0.4,회사 이번에 중년의 X 신입이 들어왔어. 회사에서 나이를 안 보고 뽑는 건 알았으나 중년의 신입이라고 하니 약간은 불편했지.,STT_fallback,0.3,0.7,avg
C:\Users\2302\Documents\GitHub\olkavs-avspeech\sample_data\test_preprocessed_noisy\test\lip_subset\a\b\c\d\lip_J_1_F_02_C002_A_001\40_snr0.0.json,C:\Users\2302\Documents\GitHub\olkavs-avspeech\sample_data\test_preprocessed_noisy\test\lip_subset\a\b\c\d\lip_J_1_F_02_C002_A_001\40_snr0.0.wav,C:\Users\2302\Documents\GitHub\olkavs-avspeech\sample_data\test_preprocessed\test\lip_subset\a\b\c\d\lip_J_1_F_02_C002_A_001\40.mp4,나보다 별로라고 생각한 경기가 부장님한테 칭찬을 보였어,나보다 별로라고 생각한 동기가 부장님한테 칭찬을 받았어요.,나보다 별로라고 생각한 동기가 부장님한테 칭찬을 받았어요.,나보다 별로라고 생각한 경기가 부장님한테 칭찬을 보였어,0.9162920117378235,0.8421878495386669,0.6,0.4,나보다 별로라고 생각한 동기가 부장님한테 칭찬을 받았어.,STT_fallback,0.3,0.7,avg
C:\Users\2302\Documents\GitHub\olkavs-avspeech\sample_data\test_preprocessed_noisy\test\lip_subset\a\b\c\d\lip_J_1_F_02_C002_A_001\41_snr0.0.json,C:\Users\2302\Documents\GitHub\olkavs-avspeech\sample_data\test_preprocessed_noisy\test\lip_subset\a\b\c\d\lip_J_1_F_02_C002_A_001\41_snr0.0.wav,C:\Users\2302\Documents\GitHub\olkavs-avspeech\sample_data\test_preprocessed\test\lip_subset\a\b\c\d\lip_J_1_F_02_C002_A_001\41.mp4,이직한 회사는 정말 좋아 회사 가는 기회를 기대했,이 직한 회사는 정말 좋아. 회사가는 일이 기대돼.,이직한 회사는 정말 좋아 회사 가는 기회를 기대했,이직한 회사는 정말 좋아 회사 가는 기회를 기대했,0.9015185236930847,0.7321221238623062,0.6,0.4,이직한 회사는 정말 좋아. 회사 가는 길이 기대돼.,AVSR_better_confidence_gap,0.3,0.7,avg
C:\Users\2302\Documents\GitHub\olkavs-avspeech\sample_data\test_preprocessed_noisy\test\lip_subset\a\b\c\d\lip_J_1_F_02_C002_A_001\42_snr0.0.json,C:\Users\2302\Documents\GitHub\olkavs-avspeech\sample_data\test_preprocessed_noisy\test\lip_subset\a\b\c\d\lip_J_1_F_02_C002_A_001\42_snr0.0.wav,C:\Users\2302\Documents\GitHub\olkavs-avspeech\sample_data\test_preprocessed\test\lip_subset\a\b\c\d\lip_J_1_F_02_C002_A_001\42.mp4,직장 동료들이 말에게 일을 모두 하난 김치 휴가를 가버려서 너무 속상해 나만 소명할 것부터 스트레스받아,직장 동료들이 나에게 얘를 모두 까먹은 채 유가를 가고 있어서 너무 속상해 나만 희생한 것 같아 스트레스 받아요,직장 동료들이 말에게 일을 모두 하난 김치 휴가를 가버려서 너무 속상해 나만 소명할 것부터 스트레스받아,직장 동료들이 말에게 일을 모두 하난 김치 휴가를 가버려서 너무 속상해 나만 소명할 것부터 스트레스받아,0.8696140646934509,0.6779437426339697,0.6,0.4,직장 X 동료들이 나에게 일을 모두 떠넘긴 채 휴가를 가버려서 너무 속상해 나만 희생하는 것 같아 스트레스받아.,AVSR_better_confidence_gap,0.3,0.7,avg
C:\Users\2302\Documents\GitHub\olkavs-avspeech\sample_data\test_preprocessed_noisy\test\lip_subset\a\b\c\d\lip_J_1_F_02_C002_A_001\43_snr0.0.json,C:\Users\2302\Documents\GitHub\olkavs-avspeech\sample_data\test_preprocessed_noisy\test\lip_subset\a\b\c\d\lip_J_1_F_02_C002_A_001\43_snr0.0.wav,C:\Users\2302\Documents\GitHub\olkavs-avspeech\sample_data\test_preprocessed\test\lip_subset\a\b\c\d\lip_J_1_F_02_C002_A_001\43.mp4,요즘 취업이 안 돼서 너가 문제인지 열득감만 생기네 ,요즘 취업이 안 돼서 뭔가 문제인지 역돈값만 생기네,요즘 취업이 안 돼서 뭔가 문제인지 역돈값만 생기네,요즘 취업이 안 돼서 너가 문제인지 열득감만 생기네 ,0.9298000931739807,0.8829737420060805,0.6,0.4,요즘 취업이 안 돼서 뭔가 문제 인지 열등감만 생기네?,STT_fallback,0.3,0.7,avg
C:\Users\2302\Documents\GitHub\olkavs-avspeech\sample_data\test_preprocessed_noisy\test\lip_subset\a\b\c\d\lip_J_1_F_02_C002_A_001\44_snr0.0.json,C:\Users\2302\Documents\GitHub\olkavs-avspeech\sample_data\test_preprocessed_noisy\test\lip_subset\a\b\c\d\lip_J_1_F_02_C002_A_001\44_snr0.0.wav,C:\Users\2302\Documents\GitHub\olkavs-avspeech\sample_data\test_preprocessed\test\lip_subset\a\b\c\d\lip_J_1_F_02_C002_A_001\44.mp4,갑자기 교수님이 어떤 회사의 면접을 보고 오래 다양서,"갑자기 교수님이 어떤 회사에 면접을 보고 오래, 가만있어.",갑자기 교수님이 어떤 회사의 면접을 보고 오래 다양서,갑자기 교수님이 어떤 회사의 면접을 보고 오래 다양서,0.9471110701560974,0.7829684397826592,0.6,0.4,갑자기 교수님이 어떤 회사에 면접을 보고 오래. 당황스러워.,AVSR_better_confidence_gap,0.3,0.7,avg
C:\Users\2302\Documents\GitHub\olkavs-avspeech\sample_data\test_preprocessed_noisy\test\lip_subset\a\b\c\d\lip_J_1_F_02_C002_A_001\45_snr0.0.json,C:\Users\2302\Documents\GitHub\olkavs-avspeech\sample_data\test_preprocessed_noisy\test\lip_subset\a\b\c\d\lip_J_1_F_02_C002_A_001\45_snr0.0.wav,C:\Users\2302\Documents\GitHub\olkavs-avspeech\sample_data\test_preprocessed\test\lip_subset\a\b\c\d\lip_J_1_F_02_C002_A_001\45.mp4,점심시간에 우로를 몰려가는 집안들 사이에서 혼자 잡은 묵었어 심상하고 다랑스러워,점심시간에 우르르 몰려가는 직원들 사이에서 혼자 밥을 먹었어 속상하고 당황스러워,점심시간에 우르르 몰려가는 직원들 사이에서 혼자 밥을 먹었어 속상하고 당황스러워,점심시간에 우로를 몰려가는 집안들 사이에서 혼자 잡은 묵었어 심상하고 다랑스러워,0.9250237941741943,0.9177907536427179,0.6,0.4,점심시간에 우르르 몰려가는 직원들 사이에서 혼자 밥을 먹었어. 속상하고 당황스러워.,STT_very_high,0.3,0.7,avg
C:\Users\2302\Documents\GitHub\olkavs-avspeech\sample_data\test_preprocessed_noisy\test\lip_subset\a\b\c\d\lip_J_1_F_02_C002_A_001\46_snr0.0.json,C:\Users\2302\Documents\GitHub\olkavs-avspeech\sample_data\test_preprocessed_noisy\test\lip_subset\a\b\c\d\lip_J_1_F_02_C002_A_001\46_snr0.0.wav,C:\Users\2302\Documents\GitHub\olkavs-avspeech\sample_data\test_preprocessed\test\lip_subset\a\b\c\d\lip_J_1_F_02_C002_A_001\46.mp4,매일 똑같은 일상과 똑같은 일을 근복하다 보니 모칠 것 같아,매일 똑같은 일상과 똑같은 일을 반복하다 보니 미칠 것 같아,매일 똑같은 일상과 똑같은 일을 반복하다 보니 미칠 것 같아,매일 똑같은 일상과 똑같은 일을 근복하다 보니 모칠 것 같아,0.9454557299613953,0.9321293572584788,0.6,0.4,매일 똑같은 일상과 똑같은 일을 반복하다 보니 미칠 것 같아.,STT_very_high,0.3,0.7,avg
C:\Users\2302\Documents\GitHub\olkavs-avspeech\sample_data\test_preprocessed_noisy\test\lip_subset\a\b\c\d\lip_J_1_F_02_C002_A_001\47_snr0.0.json,C:\Users\2302\Documents\GitHub\olkavs-avspeech\sample_data\test_preprocessed_noisy\test\lip_subset\a\b\c\d\lip_J_1_F_02_C002_A_001\47_snr0.0.wav,C:\Users\2302\Documents\GitHub\olkavs-avspeech\sample_data\test_preprocessed\test\lip_subset\a\b\c\d\lip_J_1_F_02_C002_A_001\47.mp4,진구에 대해 정말 걱정스러웠,진로에 대해 정말 걱정스러워요.,진로에 대해 정말 걱정스러워요.,진구에 대해 정말 걱정스러웠,0.9525743126869202,0.8863161181410154,0.6,0.4,진로에 대해 정말 걱정스러워.,STT_fallback,0.3,0.7,avg
C:\Users\2302\Documents\GitHub\olkavs-avspeech\sample_data\test_preprocessed_noisy\test\lip_subset\a\b\c\d\lip_J_1_F_02_C002_A_001\48_snr0.0.json,C:\Users\2302\Documents\GitHub\olkavs-avspeech\sample_data\test_preprocessed_noisy\test\lip_subset\a\b\c\d\lip_J_1_F_02_C002_A_001\48_snr0.0.wav,C:\Users\2302\Documents\GitHub\olkavs-avspeech\sample_data\test_preprocessed\test\lip_subset\a\b\c\d\lip_J_1_F_02_C002_A_001\48.mp4,정말 나만 두고 모 모두 출장을 갖더라 어쩜 이럴 수 있지 ,정말 나만 두고 모두 출장을 갔더라. 어쩜 이럴 수 있지?,정말 나만 두고 모두 출장을 갔더라. 어쩜 이럴 수 있지?,정말 나만 두고 모 모두 출장을 갖더라 어쩜 이럴 수 있지 ,0.9369531273841858,0.8659214079380035,0.6,0.4,정말 나만 두고 모 모두 출장을 갔더라. 어쩜 이럴 수가 있지?,STT_fallback,0.3,0.7,avg
C:\Users\2302\Documents\GitHub\olkavs-avspeech\sample_data\test_preprocessed_noisy\test\lip_subset\a\b\c\d\lip_J_1_F_02_C002_A_001\49_snr0.0.json,C:\Users\2302\Documents\GitHub\olkavs-avspeech\sample_data\test_preprocessed_noisy\test\lip_subset\a\b\c\d\lip_J_1_F_02_C002_A_001\49_snr0.0.wav,C:\Users\2302\Documents\GitHub\olkavs-avspeech\sample_data\test_preprocessed\test\lip_subset\a\b\c\d\lip_J_1_F_02_C002_A_001\49.mp4,너무 속상해 너무 먹막해서 불안해 도저히 생각이 안 나,너무 속상해. 너무 막막해서 불안해. 도저히 생각이 안 나.,너무 속상해. 너무 막막해서 불안해. 도저히 생각이 안 나.,너무 속상해 너무 먹막해서 불안해 도저히 생각이 안 나,0.9423946738243103,0.9291186376854225,0.6,0.4,너무 속상해. 너무 막막해서 불안해. 도저히 생각이 안 나.,STT_very_high,0.3,0.7,avg
C:\Users\2302\Documents\GitHub\olkavs-avspeech\sample_data\test_preprocessed_noisy\test\lip_subset\a\b\c\d\lip_J_1_F_02_C002_A_001\4_snr0.0.json,C:\Users\2302\Documents\GitHub\olkavs-avspeech\sample_data\test_preprocessed_noisy\test\lip_subset\a\b\c\d\lip_J_1_F_02_C002_A_001\4_snr0.0.wav,C:\Users\2302\Documents\GitHub\olkavs-avspeech\sample_data\test_preprocessed\test\lip_subset\a\b\c\d\lip_J_1_F_02_C002_A_001\4.mp4,내 직업이 십 년 안에 기계로 대체될 거야 ,내 직업이 10년 안에 기계로 대체 될 거래요.,내 직업이 10년 안에 기계로 대체 될 거래요.,내 직업이 십 년 안에 기계로 대체될 거야 ,0.9351567029953003,0.8509622514247894,0.6,0.4,내 직업이 십 년 안에 기계로 대체될 거래.,STT_fallback,0.3,0.7,avg
C:\Users\2302\Documents\GitHub\olkavs-avspeech\sample_data\test_preprocessed_noisy\test\lip_subset\a\b\c\d\lip_J_1_F_02_C002_A_001\50_snr0.0.json,C:\Users\2302\Documents\GitHub\olkavs-avspeech\sample_data\test_preprocessed_noisy\test\lip_subset\a\b\c\d\lip_J_1_F_02_C002_A_001\50_snr0.0.wav,C:\Users\2302\Documents\GitHub\olkavs-avspeech\sample_data\test_preprocessed\test\lip_subset\a\b\c\d\lip_J_1_F_02_C002_A_001\50.mp4,처음 일하는 신입 사원을 너무 심하게 야근해 진 것 같아 후회돼,처음 일하는 신입사원을 너무 심하게 야동진 것 같다 후회대,처음 일하는 신입 사원을 너무 심하게 야근해 진 것 같아 후회돼,처음 일하는 신입 사원을 너무 심하게 야근해 진 것 같아 후회돼,0.9085568785667419,0.8064007461898857,0.6,0.4,처음 일하는 신입 사원을 너무 심하게 야단친 것 같아 후회돼.,AVSR_better_confidence_gap,0.3,0.7,avg
C:\Users\2302\Documents\GitHub\olkavs-avspeech\sample_data\test_preprocessed_noisy\test\lip_subset\a\b\c\d\lip_J_1_F_02_C002_A_001\5_snr0.0.json,C:\Users\2302\Documents\GitHub\olkavs-avspeech\sample_data\test_preprocessed_noisy\test\lip_subset\a\b\c\d\lip_J_1_F_02_C002_A_001\5_snr0.0.wav,C:\Users\2302\Documents\GitHub\olkavs-avspeech\sample_data\test_preprocessed\test\lip_subset\a\b\c\d\lip_J_1_F_02_C002_A_001\5.mp4,얼마 전 회사 얼마 전 면접 본 회사에서 합격했다고 보늘 예약해 너무 심났,얼마 전 면접본 회사에서 합격했다고 오늘 연락이 왔어요. 너무 신나.,얼마 전 면접본 회사에서 합격했다고 오늘 연락이 왔어요. 너무 신나.,얼마 전 회사 얼마 전 면접 본 회사에서 합격했다고 보늘 예약해 너무 심났,0.914756715297699,0.8602247111996014,0.6,0.4,얼마 전 회사 어 얼마 전 면접 본 회사에서 합격했다고 오늘 연락이 왔어. 너무 신나.,STT_fallback,0.3,0.7,avg
C:\Users\2302\Documents\GitHub\olkavs-avspeech\sample_data\test_preprocessed_noisy\test\lip_subset\a\b\c\d\lip_J_1_F_02_C002_A_001\6_snr0.0.json,C:\Users\2302\Documents\GitHub\olkavs-avspeech\sample_data\test_preprocessed_noisy\test\lip_subset\a\b\c\d\lip_J_1_F_02_C002_A_001\6_snr0.0.wav,C:\Users\2302\Documents\GitHub\olkavs-avspeech\sample_data\test_preprocessed\test\lip_subset\a\b\c\d\lip_J_1_F_02_C002_A_001\6.mp4,어제 회사에서 정말 창소한 일을 경험했어,어제 회사에서 정말 청년일을 결합했어요,어제 회사에서 정말 창소한 일을 경험했어,어제 회사에서 정말 창소한 일을 경험했어,0.925817608833313,0.80012063421309,0.6,0.4,어제 회사에서 정말 창피한 일을 경험했어.,AVSR_better_confidence_gap,0.3,0.7,avg
C:\Users\2302\Documents\GitHub\olkavs-avspeech\sample_data\test_preprocessed_noisy\test\lip_subset\a\b\c\d\lip_J_1_F_02_C002_A_001\7_snr0.0.json,C:\Users\2302\Documents\GitHub\olkavs-avspeech\sample_data\test_preprocessed_noisy\test\lip_subset\a\b\c\d\lip_J_1_F_02_C002_A_001\7_snr0.0.wav,C:\Users\2302\Documents\GitHub\olkavs-avspeech\sample_data\test_preprocessed\test\lip_subset\a\b\c\d\lip_J_1_F_02_C002_A_001\7.mp4,여름에는 땀을 많이 흘려서 아침에 샤워하지 않나 어떤 직원은 아침부터 땅감새가 주어짐을 정도 중돈이래,여름에는 땀을 많이 흘려서 아침에 샤워하지 않나? 어떤 집은 아침부터 땀낭새가 구역지고 있을 정도로 진동이 돼,여름에는 땀을 많이 흘려서 아침에 샤워하지 않나? 어떤 집은 아침부터 땀낭새가 구역지고 있을 정도로 진동이 돼,여름에는 땀을 많이 흘려서 아침에 샤워하지 않나 어떤 직원은 아침부터 땅감새가 주어짐을 정도 중돈이래,0.89939945936203,0.8192262309215342,0.6,0.4,여름에는 땀을 많이 흘려서 아침에 샤워하지 않나? 어떤 직원은 아침부터 땀 냄새가 구역질 날 정도로 진동을 해.,STT_fallback,0.3,0.7,avg
C:\Users\2302\Documents\GitHub\olkavs-avspeech\sample_data\test_preprocessed_noisy\test\lip_subset\a\b\c\d\lip_J_1_F_02_C002_A_001\8_snr0.0.json,C:\Users\2302\Documents\GitHub\olkavs-avspeech\sample_data\test_preprocessed_noisy\test\lip_subset\a\b\c\d\lip_J_1_F_02_C002_A_001\8_snr0.0.wav,C:\Users\2302\Documents\GitHub\olkavs-avspeech\sample_data\test_preprocessed\test\lip_subset\a\b\c\d\lip_J_1_F_02_C002_A_001\8.mp4,회사 일을 열심히 해봐도 이게 다 무슨 일이 있는 건지 한세이 사함이 안 좋,회사 일을 열심히 해봐도 이게 다 무슨 의미가 있는 건지 하는 회의감이 많이 들어.,회사 일을 열심히 해봐도 이게 다 무슨 의미가 있는 건지 하는 회의감이 많이 들어.,회사 일을 열심히 해봐도 이게 다 무슨 일이 있는 건지 한세이 사함이 안 좋,0.8426258563995361,0.8460019067639396,0.6,0.4,회사 일을 열심히 해봐도 이게 다 무슨 의미가 있는 건지 하는 회의감이 많이 들어.,STT_fallback,0.3,0.7,avg
C:\Users\2302\Documents\GitHub\olkavs-avspeech\sample_data\test_preprocessed_noisy\test\lip_subset\a\b\c\d\lip_J_1_F_02_C002_A_001\9_snr0.0.json,C:\Users\2302\Documents\GitHub\olkavs-avspeech\sample_data\test_preprocessed_noisy\test\lip_subset\a\b\c\d\lip_J_1_F_02_C002_A_001\9_snr0.0.wav,C:\Users\2302\Documents\GitHub\olkavs-avspeech\sample_data\test_preprocessed\test\lip_subset\a\b\c\d\lip_J_1_F_02_C002_A_001\9.mp4,진짜 공부 못하던 친구가 우리 회사에 합격했대 너무 불아파 ,진짜 공부 못하던 친구가 우리 회사에 합격했대 너무 배 아파,진짜 공부 못하던 친구가 우리 회사에 합격했대 너무 배 아파,진짜 공부 못하던 친구가 우리 회사에 합격했대 너무 불아파 ,0.9509415030479431,0.8789460110664369,0.6,0.4,진짜 공부 못하던 친구가 우리 회사에 합격했대. 너무 배 아파.,STT_fallback,0.3,0.7,avg
